Date,Unit,Amount Of Patients,Occupation Rate
2020-05-29 07:00:00,2,15,0.375
2020-05-29 07:00:00,5,23,0.575
2020-05-29 07:00:00,1,25,0.625
2020-05-29 07:00:00,3,25,0.625
2020-05-30 07:00:00,4,21,0.525
2020-05-30 07:00:00,2,16,0.4
2020-05-30 07:00:00,5,23,0.575
2020-05-30 07:00:00,1,25,0.625
2020-05-30 07:00:00,3,28,0.7
2020-05-31 07:00:00,4,26,0.65
2020-05-31 07:00:00,2,19,0.475
2020-05-31 07:00:00,5,31,0.775
2020-05-31 07:00:00,1,30,0.75
2020-05-31 07:00:00,3,36,0.9
2020-06-01 07:00:00,4,28,0.7
2020-06-01 07:00:00,2,14,0.35
2020-06-01 07:00:00,5,33,0.825
2020-06-01 07:00:00,1,32,0.8
2020-06-01 07:00:00,3,40,1.0
2020-06-02 07:00:00,4,28,0.7
2020-06-02 07:00:00,2,19,0.475
2020-06-02 07:00:00,5,36,0.9
2020-06-02 07:00:00,1,32,0.8
2020-06-02 07:00:00,3,38,0.95
2020-06-03 07:00:00,4,24,0.6
2020-06-03 07:00:00,2,20,0.5
2020-06-03 07:00:00,5,35,0.875
2020-06-03 07:00:00,1,34,0.85
2020-06-03 07:00:00,3,35,0.875
2020-06-04 07:00:00,4,30,0.75
2020-06-04 07:00:00,2,17,0.425
2020-06-04 07:00:00,5,34,0.85
2020-06-04 07:00:00,1,33,0.825
2020-06-04 07:00:00,3,36,0.9
2020-06-05 07:00:00,4,24,0.6
2020-06-05 07:00:00,2,20,0.5
2020-06-05 07:00:00,5,28,0.7
2020-06-05 07:00:00,1,26,0.65
2020-06-05 07:00:00,3,28,0.7
2020-06-06 07:00:00,4,21,0.525
2020-06-06 07:00:00,2,20,0.5
2020-06-06 07:00:00,5,25,0.625
2020-06-06 07:00:00,1,26,0.65
2020-06-06 07:00:00,3,31,0.775
2020-06-07 07:00:00,4,28,0.7
2020-06-07 07:00:00,2,24,0.6
2020-06-07 07:00:00,5,31,0.775
2020-06-07 07:00:00,1,28,0.7
2020-06-07 07:00:00,3,38,0.95
2020-06-08 07:00:00,4,27,0.675
2020-06-08 07:00:00,2,26,0.65
2020-06-08 07:00:00,5,33,0.825
2020-06-08 07:00:00,1,32,0.8
2020-06-08 07:00:00,3,38,0.95
2020-06-09 07:00:00,4,30,0.75
2020-06-09 07:00:00,2,27,0.675
2020-06-09 07:00:00,5,33,0.825
2020-06-09 07:00:00,1,30,0.75
2020-06-09 07:00:00,3,38,0.95
2020-06-10 07:00:00,4,26,0.65
2020-06-10 07:00:00,2,31,0.775
2020-06-10 07:00:00,5,36,0.9
2020-06-10 07:00:00,1,25,0.625
2020-06-10 07:00:00,3,37,0.925
2020-06-11 07:00:00,4,31,0.775
2020-06-11 07:00:00,2,30,0.75
2020-06-11 07:00:00,5,38,0.95
2020-06-11 07:00:00,1,33,0.825
2020-06-11 07:00:00,3,40,1.0
2020-06-12 07:00:00,4,24,0.6
2020-06-12 07:00:00,2,23,0.575
2020-06-12 07:00:00,5,32,0.8
2020-06-12 07:00:00,1,26,0.65
2020-06-12 07:00:00,3,35,0.875
2020-06-13 07:00:00,4,31,0.775
2020-06-13 07:00:00,2,24,0.6
2020-06-13 07:00:00,5,32,0.8
2020-06-13 07:00:00,1,27,0.675
2020-06-13 07:00:00,3,39,0.975
2020-06-14 07:00:00,4,32,0.8
2020-06-14 07:00:00,2,25,0.625
2020-06-14 07:00:00,5,39,0.975
2020-06-14 07:00:00,1,29,0.725
2020-06-14 07:00:00,3,42,1.05
2020-06-15 07:00:00,4,30,0.75
2020-06-15 07:00:00,2,27,0.675
2020-06-15 07:00:00,5,37,0.925
2020-06-15 07:00:00,1,32,0.8
2020-06-15 07:00:00,3,40,1.0
2020-06-16 07:00:00,4,34,0.85
2020-06-16 07:00:00,2,26,0.65
2020-06-16 07:00:00,5,40,1.0
2020-06-16 07:00:00,1,35,0.875
2020-06-16 07:00:00,3,40,1.0
2020-06-17 07:00:00,4,28,0.7
2020-06-17 07:00:00,2,25,0.625
2020-06-17 07:00:00,5,41,1.025
2020-06-17 07:00:00,1,30,0.75
2020-06-17 07:00:00,3,31,0.775
2020-06-18 07:00:00,4,29,0.725
2020-06-18 07:00:00,2,26,0.65
2020-06-18 07:00:00,5,38,0.95
2020-06-18 07:00:00,1,29,0.725
2020-06-18 07:00:00,3,33,0.825
2020-06-19 07:00:00,4,22,0.55
2020-06-19 07:00:00,2,17,0.425
2020-06-19 07:00:00,5,31,0.775
2020-06-19 07:00:00,1,28,0.7
2020-06-19 07:00:00,3,32,0.8
2020-06-20 07:00:00,4,28,0.7
2020-06-20 07:00:00,5,34,0.85
2020-06-20 07:00:00,1,31,0.775
2020-06-20 07:00:00,3,34,0.85
2020-06-21 07:00:00,4,31,0.775
2020-06-21 07:00:00,5,33,0.825
2020-06-21 07:00:00,1,34,0.85
2020-06-21 07:00:00,3,36,0.9
2020-06-22 07:00:00,4,27,0.675
2020-06-22 07:00:00,5,39,0.975
2020-06-22 07:00:00,1,35,0.875
2020-06-22 07:00:00,3,40,1.0
2020-06-23 07:00:00,4,26,0.65
2020-06-23 07:00:00,5,41,1.025
2020-06-23 07:00:00,1,32,0.8
2020-06-23 07:00:00,3,31,0.775
2020-06-24 07:00:00,4,28,0.7
2020-06-24 07:00:00,5,33,0.825
2020-06-24 07:00:00,1,32,0.8
2020-06-24 07:00:00,3,32,0.8
2020-06-25 07:00:00,4,28,0.7
2020-06-25 07:00:00,5,35,0.875
2020-06-25 07:00:00,1,31,0.775
2020-06-25 07:00:00,3,32,0.8
2020-06-26 07:00:00,4,31,0.775
2020-06-26 07:00:00,5,38,0.95
2020-06-26 07:00:00,1,35,0.875
2020-06-26 07:00:00,3,36,0.9
2020-06-27 07:00:00,4,29,0.725
2020-06-27 07:00:00,5,43,1.075
2020-06-27 07:00:00,1,26,0.65
2020-06-27 07:00:00,3,42,1.05
2020-06-28 07:00:00,4,29,0.725
2020-06-28 07:00:00,5,51,1.275
2020-06-28 07:00:00,1,28,0.7
2020-06-28 07:00:00,3,43,1.075
2020-06-29 07:00:00,4,40,1.0
2020-06-29 07:00:00,5,47,1.175
2020-06-29 07:00:00,1,34,0.85
2020-06-29 07:00:00,3,42,1.05
2020-06-30 07:00:00,4,33,0.825
2020-06-30 07:00:00,5,42,1.05
2020-06-30 07:00:00,1,37,0.925
2020-06-30 07:00:00,3,42,1.05
2020-07-01 07:00:00,4,29,0.725
2020-07-01 07:00:00,5,43,1.075
2020-07-01 07:00:00,1,35,0.875
2020-07-01 07:00:00,3,42,1.05
2020-07-02 07:00:00,4,25,0.625
2020-07-02 07:00:00,5,40,1.0
2020-07-02 07:00:00,1,35,0.875
2020-07-02 07:00:00,3,40,1.0
2020-07-03 07:00:00,4,27,0.675
2020-07-03 07:00:00,5,38,0.95
2020-07-03 07:00:00,1,34,0.85
2020-07-03 07:00:00,3,28,0.7
2020-07-04 07:00:00,4,28,0.7
2020-07-04 07:00:00,5,34,0.85
2020-07-04 07:00:00,1,30,0.75
2020-07-04 07:00:00,3,27,0.675
2020-07-05 07:00:00,4,36,0.9
2020-07-05 07:00:00,5,42,1.05
2020-07-05 07:00:00,1,31,0.775
2020-07-05 07:00:00,3,35,0.875
2020-07-06 07:00:00,4,37,0.925
2020-07-06 07:00:00,5,43,1.075
2020-07-06 07:00:00,1,36,0.9
2020-07-06 07:00:00,3,38,0.95
2020-07-07 07:00:00,4,33,0.825
2020-07-07 07:00:00,5,38,0.95
2020-07-07 07:00:00,1,37,0.925
2020-07-07 07:00:00,3,37,0.925
2020-07-08 07:00:00,4,34,0.85
2020-07-08 07:00:00,5,39,0.975
2020-07-08 07:00:00,1,30,0.75
2020-07-08 07:00:00,3,31,0.775
2020-07-09 07:00:00,4,29,0.725
2020-07-09 07:00:00,5,29,0.725
2020-07-09 07:00:00,1,30,0.75
2020-07-09 07:00:00,3,35,0.875
2020-07-10 07:00:00,4,31,0.775
2020-07-10 07:00:00,5,34,0.85
2020-07-10 07:00:00,1,30,0.75
2020-07-10 07:00:00,3,34,0.85
2020-07-11 07:00:00,4,25,0.625
2020-07-11 07:00:00,5,29,0.725
2020-07-11 07:00:00,1,22,0.55
2020-07-11 07:00:00,3,32,0.8
2020-07-12 07:00:00,4,27,0.675
2020-07-12 07:00:00,5,34,0.85
2020-07-12 07:00:00,1,28,0.7
2020-07-12 07:00:00,3,37,0.925
2020-07-13 07:00:00,4,36,0.9
2020-07-13 07:00:00,5,39,0.975
2020-07-13 07:00:00,1,33,0.825
2020-07-13 07:00:00,3,38,0.95
2020-07-14 07:00:00,4,40,1.0
2020-07-14 07:00:00,5,39,0.975
2020-07-14 07:00:00,1,32,0.8
2020-07-14 07:00:00,3,40,1.0
2020-07-15 07:00:00,4,29,0.725
2020-07-15 07:00:00,5,39,0.975
2020-07-15 07:00:00,1,31,0.775
2020-07-15 07:00:00,3,35,0.875
2020-07-16 07:00:00,4,28,0.7
2020-07-16 07:00:00,5,42,1.05
2020-07-16 07:00:00,1,34,0.85
2020-07-16 07:00:00,3,38,0.95
2020-07-17 07:00:00,4,30,0.75
2020-07-17 07:00:00,5,37,0.925
2020-07-17 07:00:00,1,31,0.775
2020-07-17 07:00:00,3,39,0.975
2020-07-18 07:00:00,4,29,0.725
2020-07-18 07:00:00,5,39,0.975
2020-07-18 07:00:00,1,30,0.75
2020-07-18 07:00:00,3,39,0.975
2020-07-19 07:00:00,4,29,0.725
2020-07-19 07:00:00,5,36,0.9
2020-07-19 07:00:00,1,32,0.8
2020-07-19 07:00:00,3,39,0.975
2020-07-20 07:00:00,4,29,0.725
2020-07-20 07:00:00,5,36,0.9
2020-07-20 07:00:00,1,30,0.75
2020-07-20 07:00:00,3,42,1.05
2020-07-21 07:00:00,4,33,0.825
2020-07-21 07:00:00,5,35,0.875
2020-07-21 07:00:00,1,33,0.825
2020-07-21 07:00:00,3,41,1.025
2020-07-22 07:00:00,4,31,0.775
2020-07-22 07:00:00,5,31,0.775
2020-07-22 07:00:00,1,33,0.825
2020-07-22 07:00:00,3,38,0.95
2020-07-23 07:00:00,4,29,0.725
2020-07-23 07:00:00,5,31,0.775
2020-07-23 07:00:00,1,28,0.7
2020-07-23 07:00:00,3,36,0.9
2020-07-24 07:00:00,4,26,0.65
2020-07-24 07:00:00,5,32,0.8
2020-07-24 07:00:00,1,24,0.6
2020-07-24 07:00:00,3,40,1.0
2020-07-25 07:00:00,4,29,0.725
2020-07-25 07:00:00,5,33,0.825
2020-07-25 07:00:00,1,23,0.575
2020-07-25 07:00:00,3,32,0.8
2020-07-26 07:00:00,4,32,0.8
2020-07-26 07:00:00,5,40,1.0
2020-07-26 07:00:00,1,24,0.6
2020-07-26 07:00:00,3,34,0.85
2020-07-27 07:00:00,4,29,0.725
2020-07-27 07:00:00,5,42,1.05
2020-07-27 07:00:00,1,29,0.725
2020-07-27 07:00:00,3,35,0.875
2020-07-28 07:00:00,4,29,0.725
2020-07-28 07:00:00,5,30,0.75
2020-07-28 07:00:00,1,30,0.75
2020-07-28 07:00:00,3,35,0.875
2020-07-29 07:00:00,4,38,0.95
2020-07-29 07:00:00,5,32,0.8
2020-07-29 07:00:00,1,34,0.85
2020-07-29 07:00:00,3,40,1.0
2020-07-30 07:00:00,4,30,0.75
2020-07-30 07:00:00,5,25,0.625
2020-07-30 07:00:00,1,28,0.7
2020-07-30 07:00:00,3,34,0.85
2020-07-31 07:00:00,4,30,0.75
2020-07-31 07:00:00,5,21,0.525
2020-07-31 07:00:00,1,31,0.775
2020-07-31 07:00:00,3,32,0.8
2020-08-01 07:00:00,4,24,0.6
2020-08-01 07:00:00,5,25,0.625
2020-08-01 07:00:00,1,36,0.9
2020-08-01 07:00:00,3,31,0.775
2020-08-02 07:00:00,4,26,0.65
2020-08-02 07:00:00,5,32,0.8
2020-08-02 07:00:00,1,32,0.8
2020-08-02 07:00:00,3,37,0.925
2020-08-03 07:00:00,4,32,0.8
2020-08-03 07:00:00,5,27,0.675
2020-08-03 07:00:00,1,37,0.925
2020-08-03 07:00:00,3,39,0.975
2020-08-04 07:00:00,4,33,0.825
2020-08-04 07:00:00,5,7,0.175
2020-08-04 07:00:00,1,35,0.875
2020-08-04 07:00:00,3,41,1.025
2020-08-05 07:00:00,4,38,0.95
2020-08-05 07:00:00,1,39,0.975
2020-08-05 07:00:00,3,41,1.025
2020-08-06 07:00:00,4,30,0.75
2020-08-06 07:00:00,1,43,1.075
2020-08-06 07:00:00,3,39,0.975
2020-08-07 07:00:00,4,25,0.625
2020-08-07 07:00:00,2,11,0.275
2020-08-07 07:00:00,1,35,0.875
2020-08-07 07:00:00,3,31,0.775
2020-08-08 07:00:00,4,29,0.725
2020-08-08 07:00:00,2,18,0.45
2020-08-08 07:00:00,1,35,0.875
2020-08-08 07:00:00,3,34,0.85
2020-08-09 07:00:00,4,32,0.8
2020-08-09 07:00:00,2,21,0.525
2020-08-09 07:00:00,1,31,0.775
2020-08-09 07:00:00,3,39,0.975
2020-08-10 07:00:00,4,32,0.8
2020-08-10 07:00:00,2,26,0.65
2020-08-10 07:00:00,5,1,0.025
2020-08-10 07:00:00,1,34,0.85
2020-08-10 07:00:00,3,33,0.825
2020-08-11 07:00:00,4,30,0.75
2020-08-11 07:00:00,2,29,0.725
2020-08-11 07:00:00,1,38,0.95
2020-08-11 07:00:00,3,38,0.95
2020-08-12 07:00:00,4,27,0.675
2020-08-12 07:00:00,2,35,0.875
2020-08-12 07:00:00,1,30,0.75
2020-08-12 07:00:00,3,36,0.9
2020-08-13 07:00:00,4,29,0.725
2020-08-13 07:00:00,2,31,0.775
2020-08-13 07:00:00,5,1,0.025
2020-08-13 07:00:00,1,32,0.8
2020-08-13 07:00:00,3,38,0.95
2020-08-14 07:00:00,4,29,0.725
2020-08-14 07:00:00,2,31,0.775
2020-08-14 07:00:00,5,1,0.025
2020-08-14 07:00:00,1,26,0.65
2020-08-14 07:00:00,3,30,0.75
2020-08-15 07:00:00,4,30,0.75
2020-08-15 07:00:00,2,33,0.825
2020-08-15 07:00:00,5,1,0.025
2020-08-15 07:00:00,1,31,0.775
2020-08-15 07:00:00,3,37,0.925
2020-08-16 07:00:00,4,35,0.875
2020-08-16 07:00:00,2,37,0.925
2020-08-16 07:00:00,5,1,0.025
2020-08-16 07:00:00,1,31,0.775
2020-08-16 07:00:00,3,39,0.975
2020-08-17 07:00:00,4,35,0.875
2020-08-17 07:00:00,2,40,1.0
2020-08-17 07:00:00,5,1,0.025
2020-08-17 07:00:00,1,37,0.925
2020-08-17 07:00:00,3,37,0.925
2020-08-18 07:00:00,4,37,0.925
2020-08-18 07:00:00,2,39,0.975
2020-08-18 07:00:00,1,38,0.95
2020-08-18 07:00:00,3,40,1.0
2020-08-19 07:00:00,4,34,0.85
2020-08-19 07:00:00,2,34,0.85
2020-08-19 07:00:00,1,32,0.8
2020-08-19 07:00:00,3,34,0.85
2020-08-20 07:00:00,4,30,0.75
2020-08-20 07:00:00,2,31,0.775
2020-08-20 07:00:00,1,32,0.8
2020-08-20 07:00:00,3,37,0.925
2020-08-21 07:00:00,4,28,0.7
2020-08-21 07:00:00,2,28,0.7
2020-08-21 07:00:00,1,31,0.775
2020-08-21 07:00:00,3,22,0.55
2020-08-22 07:00:00,4,34,0.85
2020-08-22 07:00:00,2,32,0.8
2020-08-22 07:00:00,1,32,0.8
2020-08-22 07:00:00,3,25,0.625
2020-08-23 07:00:00,4,35,0.875
2020-08-23 07:00:00,2,41,1.025
2020-08-23 07:00:00,1,37,0.925
2020-08-23 07:00:00,3,32,0.8
2020-08-24 07:00:00,4,30,0.75
2020-08-24 07:00:00,2,38,0.95
2020-08-24 07:00:00,1,33,0.825
2020-08-24 07:00:00,3,30,0.75
2020-08-25 07:00:00,4,27,0.675
2020-08-25 07:00:00,2,40,1.0
2020-08-25 07:00:00,1,30,0.75
2020-08-25 07:00:00,3,33,0.825
2020-08-26 07:00:00,4,23,0.575
2020-08-26 07:00:00,2,39,0.975
2020-08-26 07:00:00,1,25,0.625
2020-08-26 07:00:00,3,35,0.875
2020-08-27 07:00:00,4,28,0.7
2020-08-27 07:00:00,2,34,0.85
2020-08-27 07:00:00,1,26,0.65
2020-08-27 07:00:00,3,31,0.775
2020-08-28 07:00:00,4,26,0.65
2020-08-28 07:00:00,2,31,0.775
2020-08-28 07:00:00,1,27,0.675
2020-08-28 07:00:00,3,19,0.475
2020-08-29 07:00:00,4,28,0.7
2020-08-29 07:00:00,2,33,0.825
2020-08-29 07:00:00,1,23,0.575
2020-08-29 07:00:00,3,20,0.5
2020-08-30 07:00:00,4,30,0.75
2020-08-30 07:00:00,2,27,0.675
2020-08-30 07:00:00,1,28,0.7
2020-08-30 07:00:00,3,26,0.65
2020-08-31 07:00:00,4,28,0.7
2020-08-31 07:00:00,2,30,0.75
2020-08-31 07:00:00,1,31,0.775
2020-08-31 07:00:00,3,23,0.575
2020-09-01 07:00:00,4,27,0.675
2020-09-01 07:00:00,2,30,0.75
2020-09-01 07:00:00,1,31,0.775
2020-09-01 07:00:00,3,22,0.55
2020-09-02 07:00:00,4,28,0.7
2020-09-02 07:00:00,2,36,0.9
2020-09-02 07:00:00,1,32,0.8
2020-09-02 07:00:00,3,31,0.775
2020-09-03 07:00:00,4,27,0.675
2020-09-03 07:00:00,2,31,0.775
2020-09-03 07:00:00,1,30,0.75
2020-09-03 07:00:00,3,26,0.65
2020-09-04 07:00:00,4,22,0.55
2020-09-04 07:00:00,2,22,0.55
2020-09-04 07:00:00,1,29,0.725
2020-09-04 07:00:00,3,24,0.6
2020-09-05 07:00:00,4,23,0.575
2020-09-05 07:00:00,2,22,0.55
2020-09-05 07:00:00,1,31,0.775
2020-09-05 07:00:00,3,22,0.55
2020-09-06 07:00:00,4,29,0.725
2020-09-06 07:00:00,2,28,0.7
2020-09-06 07:00:00,1,34,0.85
2020-09-06 07:00:00,3,27,0.675
2020-09-07 07:00:00,4,32,0.8
2020-09-07 07:00:00,2,31,0.775
2020-09-07 07:00:00,1,30,0.75
2020-09-07 07:00:00,3,26,0.65
2020-09-08 07:00:00,4,29,0.725
2020-09-08 07:00:00,2,25,0.625
2020-09-08 07:00:00,1,29,0.725
2020-09-08 07:00:00,3,28,0.7
2020-09-09 07:00:00,4,33,0.825
2020-09-09 07:00:00,2,25,0.625
2020-09-09 07:00:00,1,32,0.8
2020-09-09 07:00:00,3,17,0.425
2020-09-10 07:00:00,4,38,0.95
2020-09-10 07:00:00,2,38,0.95
2020-09-10 07:00:00,1,37,0.925
2020-09-10 07:00:00,3,14,0.35
2020-09-11 07:00:00,4,31,0.775
2020-09-11 07:00:00,2,37,0.925
2020-09-11 07:00:00,1,29,0.725
2020-09-11 07:00:00,3,15,0.375
2020-09-12 07:00:00,4,26,0.65
2020-09-12 07:00:00,2,36,0.9
2020-09-12 07:00:00,1,30,0.75
2020-09-12 07:00:00,3,20,0.5
2020-09-13 07:00:00,4,29,0.725
2020-09-13 07:00:00,2,43,1.075
2020-09-13 07:00:00,1,35,0.875
2020-09-13 07:00:00,3,28,0.7
2020-09-14 07:00:00,4,28,0.7
2020-09-14 07:00:00,2,38,0.95
2020-09-14 07:00:00,1,30,0.75
2020-09-14 07:00:00,3,27,0.675
2020-09-15 07:00:00,4,27,0.675
2020-09-15 07:00:00,2,39,0.975
2020-09-15 07:00:00,1,35,0.875
2020-09-15 07:00:00,3,24,0.6
2020-09-16 07:00:00,4,29,0.725
2020-09-16 07:00:00,2,37,0.925
2020-09-16 07:00:00,1,29,0.725
2020-09-16 07:00:00,3,16,0.4
2020-09-17 07:00:00,4,30,0.75
2020-09-17 07:00:00,2,34,0.85
2020-09-17 07:00:00,1,36,0.9
2020-09-17 07:00:00,3,25,0.625
2020-09-18 07:00:00,4,30,0.75
2020-09-18 07:00:00,2,29,0.725
2020-09-18 07:00:00,1,25,0.625
2020-09-18 07:00:00,3,22,0.55
2020-09-19 07:00:00,4,29,0.725
2020-09-19 07:00:00,2,29,0.725
2020-09-19 07:00:00,1,20,0.5
2020-09-19 07:00:00,3,20,0.5
2020-09-20 07:00:00,4,28,0.7
2020-09-20 07:00:00,2,28,0.7
2020-09-20 07:00:00,1,26,0.65
2020-09-20 07:00:00,3,24,0.6
2020-09-21 07:00:00,4,33,0.825
2020-09-21 07:00:00,2,33,0.825
2020-09-21 07:00:00,1,28,0.7
2020-09-21 07:00:00,3,28,0.7
2020-09-22 07:00:00,4,31,0.775
2020-09-22 07:00:00,2,33,0.825
2020-09-22 07:00:00,1,34,0.85
2020-09-22 07:00:00,3,27,0.675
2020-09-23 07:00:00,4,33,0.825
2020-09-23 07:00:00,2,31,0.775
2020-09-23 07:00:00,1,34,0.85
2020-09-23 07:00:00,3,29,0.725
2020-09-24 07:00:00,4,33,0.825
2020-09-24 07:00:00,2,37,0.925
2020-09-24 07:00:00,1,32,0.8
2020-09-24 07:00:00,3,32,0.8
2020-09-25 07:00:00,4,32,0.8
2020-09-25 07:00:00,2,30,0.75
2020-09-25 07:00:00,1,29,0.725
2020-09-25 07:00:00,3,32,0.8
2020-09-26 07:00:00,4,32,0.8
2020-09-26 07:00:00,2,29,0.725
2020-09-26 07:00:00,1,26,0.65
2020-09-26 07:00:00,3,30,0.75
2020-09-27 07:00:00,4,31,0.775
2020-09-27 07:00:00,2,34,0.85
2020-09-27 07:00:00,1,29,0.725
2020-09-27 07:00:00,3,36,0.9
2020-09-28 07:00:00,4,29,0.725
2020-09-28 07:00:00,2,32,0.8
2020-09-28 07:00:00,1,29,0.725
2020-09-28 07:00:00,3,35,0.875
2020-09-29 07:00:00,4,31,0.775
2020-09-29 07:00:00,2,35,0.875
2020-09-29 07:00:00,1,31,0.775
2020-09-29 07:00:00,3,37,0.925
2020-09-30 07:00:00,4,35,0.875
2020-09-30 07:00:00,2,39,0.975
2020-09-30 07:00:00,1,35,0.875
2020-09-30 07:00:00,3,30,0.75
2020-10-01 07:00:00,4,35,0.875
2020-10-01 07:00:00,2,36,0.9
2020-10-01 07:00:00,1,36,0.9
2020-10-01 07:00:00,3,27,0.675
2020-10-02 07:00:00,4,28,0.7
2020-10-02 07:00:00,2,34,0.85
2020-10-02 07:00:00,1,39,0.975
2020-10-02 07:00:00,3,22,0.55
2020-10-03 07:00:00,4,28,0.7
2020-10-03 07:00:00,2,32,0.8
2020-10-03 07:00:00,1,31,0.775
2020-10-03 07:00:00,3,23,0.575
2020-10-04 07:00:00,4,32,0.8
2020-10-04 07:00:00,2,38,0.95
2020-10-04 07:00:00,1,33,0.825
2020-10-04 07:00:00,3,32,0.8
2020-10-05 07:00:00,4,30,0.75
2020-10-05 07:00:00,2,34,0.85
2020-10-05 07:00:00,1,29,0.725
2020-10-05 07:00:00,3,28,0.7
2020-10-06 07:00:00,4,24,0.6
2020-10-06 07:00:00,2,23,0.575
2020-10-06 07:00:00,1,25,0.625
2020-10-06 07:00:00,3,21,0.525
2020-10-07 07:00:00,4,19,0.475
2020-10-07 07:00:00,2,27,0.675
2020-10-07 07:00:00,1,27,0.675
2020-10-07 07:00:00,3,22,0.55
2020-10-08 07:00:00,4,23,0.575
2020-10-08 07:00:00,2,30,0.75
2020-10-08 07:00:00,1,30,0.75
2020-10-08 07:00:00,3,19,0.475
2020-10-09 07:00:00,4,24,0.6
2020-10-09 07:00:00,2,35,0.875
2020-10-09 07:00:00,1,30,0.75
2020-10-09 07:00:00,3,24,0.6
2020-10-10 07:00:00,4,33,0.825
2020-10-10 07:00:00,2,36,0.9
2020-10-10 07:00:00,1,28,0.7
2020-10-10 07:00:00,3,25,0.625
2020-10-11 07:00:00,4,31,0.775
2020-10-11 07:00:00,2,36,0.9
2020-10-11 07:00:00,1,31,0.775
2020-10-11 07:00:00,3,26,0.65
2020-10-12 07:00:00,4,27,0.675
2020-10-12 07:00:00,2,34,0.85
2020-10-12 07:00:00,1,31,0.775
2020-10-12 07:00:00,3,23,0.575
2020-10-13 07:00:00,4,29,0.725
2020-10-13 07:00:00,2,34,0.85
2020-10-13 07:00:00,1,27,0.675
2020-10-13 07:00:00,3,25,0.625
2020-10-14 07:00:00,4,28,0.7
2020-10-14 07:00:00,2,35,0.875
2020-10-14 07:00:00,1,27,0.675
2020-10-14 07:00:00,3,27,0.675
2020-10-15 07:00:00,4,29,0.725
2020-10-15 07:00:00,2,36,0.9
2020-10-15 07:00:00,1,32,0.8
2020-10-15 07:00:00,3,31,0.775
2020-10-16 07:00:00,4,27,0.675
2020-10-16 07:00:00,2,38,0.95
2020-10-16 07:00:00,1,38,0.95
2020-10-16 07:00:00,3,35,0.875
2020-10-17 07:00:00,4,23,0.575
2020-10-17 07:00:00,2,37,0.925
2020-10-17 07:00:00,1,33,0.825
2020-10-17 07:00:00,3,29,0.725
2020-10-18 07:00:00,4,29,0.725
2020-10-18 07:00:00,2,39,0.975
2020-10-18 07:00:00,1,38,0.95
2020-10-18 07:00:00,3,35,0.875
2020-10-19 07:00:00,4,26,0.65
2020-10-19 07:00:00,2,35,0.875
2020-10-19 07:00:00,1,33,0.825
2020-10-19 07:00:00,3,33,0.825
2020-10-20 07:00:00,4,29,0.725
2020-10-20 07:00:00,2,36,0.9
2020-10-20 07:00:00,1,35,0.875
2020-10-20 07:00:00,3,32,0.8
2020-10-21 07:00:00,4,22,0.55
2020-10-21 07:00:00,2,29,0.725
2020-10-21 07:00:00,1,30,0.75
2020-10-21 07:00:00,3,29,0.725
2020-10-22 07:00:00,4,21,0.525
2020-10-22 07:00:00,2,30,0.75
2020-10-22 07:00:00,1,29,0.725
2020-10-22 07:00:00,3,26,0.65
2020-10-23 07:00:00,4,19,0.475
2020-10-23 07:00:00,2,28,0.7
2020-10-23 07:00:00,1,28,0.7
2020-10-23 07:00:00,3,24,0.6
2020-10-24 07:00:00,4,17,0.425
2020-10-24 07:00:00,2,28,0.7
2020-10-24 07:00:00,1,24,0.6
2020-10-24 07:00:00,3,24,0.6
2020-10-25 07:00:00,4,21,0.525
2020-10-25 07:00:00,2,33,0.825
2020-10-25 07:00:00,1,29,0.725
2020-10-25 07:00:00,3,33,0.825
2020-10-26 07:00:00,4,18,0.45
2020-10-26 07:00:00,2,38,0.95
2020-10-26 07:00:00,1,27,0.675
2020-10-26 07:00:00,3,33,0.825
2020-10-27 07:00:00,4,26,0.65
2020-10-27 07:00:00,2,34,0.85
2020-10-27 07:00:00,1,32,0.8
2020-10-27 07:00:00,3,33,0.825
2020-10-28 07:00:00,4,28,0.7
2020-10-28 07:00:00,2,32,0.8
2020-10-28 07:00:00,1,30,0.75
2020-10-28 07:00:00,3,34,0.85
2020-10-29 07:00:00,4,27,0.675
2020-10-29 07:00:00,2,34,0.85
2020-10-29 07:00:00,1,34,0.85
2020-10-29 07:00:00,3,33,0.825
2020-10-30 07:00:00,4,33,0.825
2020-10-30 07:00:00,2,35,0.875
2020-10-30 07:00:00,1,32,0.8
2020-10-30 07:00:00,3,33,0.825
2020-10-31 07:00:00,4,26,0.65
2020-10-31 07:00:00,2,31,0.775
2020-10-31 07:00:00,1,26,0.65
2020-10-31 07:00:00,3,30,0.75
2020-11-01 07:00:00,4,35,0.875
2020-11-01 07:00:00,2,37,0.925
2020-11-01 07:00:00,1,29,0.725
2020-11-01 07:00:00,3,37,0.925
2020-11-02 07:00:00,4,31,0.775
2020-11-02 07:00:00,2,36,0.9
2020-11-02 07:00:00,5,1,0.025
2020-11-02 07:00:00,1,28,0.7
2020-11-02 07:00:00,3,36,0.9
2020-11-03 07:00:00,4,26,0.65
2020-11-03 07:00:00,2,38,0.95
2020-11-03 07:00:00,1,24,0.6
2020-11-03 07:00:00,3,36,0.9
2020-11-04 07:00:00,4,27,0.675
2020-11-04 07:00:00,2,35,0.875
2020-11-04 07:00:00,1,24,0.6
