Date,Doctor Code,Amount Of Patients
2022-04-04,1059,1
2022-04-06,1059,1
2022-04-08,1059,1
2022-04-10,1059,4
2022-04-12,1059,1
2022-04-14,1059,1
2022-04-16,1059,1
2022-04-17,1059,1
2022-04-19,1059,2
2022-04-22,1059,1
2022-04-24,1059,2
2022-04-26,1059,1
2022-06-26,1059,1
2022-06-30,1059,1
2022-07-01,1059,1
2022-07-04,1059,2
2022-07-13,1059,1
2022-07-15,1059,1
2022-07-18,1059,1
2022-07-31,1059,1
2022-08-01,1059,1
2022-08-09,1059,1
2022-08-11,1059,1
2022-08-13,1059,1
2022-08-15,1059,1
2022-08-16,1059,1
2022-08-24,1059,1
2022-08-27,1059,1
2022-08-29,1059,1
2022-10-02,1059,1
2022-10-03,1059,1
2022-10-25,1059,1
2022-10-27,1059,1
2022-11-02,1059,1
2022-11-03,1059,2
2022-11-04,1059,1
2022-11-06,1059,1
2022-11-07,1059,1
2022-11-14,1059,1
2022-11-27,1059,2
2022-11-28,1059,2
2022-11-29,1059,1
2022-11-30,1059,2
2022-12-18,1059,1
2023-01-04,1059,1
2023-01-08,1059,1
2023-01-09,1059,1
2023-01-11,1059,1
2023-01-12,1059,1
2023-01-16,1059,1
2023-01-17,1059,1
2023-07-02,1059,2
2023-07-03,1059,1
2023-07-05,1059,2
2023-07-06,1059,1
2023-07-07,1059,1
2023-07-09,1059,1
2023-07-10,1059,2
2023-07-11,1059,4
2023-07-15,1059,1
2023-07-16,1059,4
2023-07-18,1059,2
2023-07-19,1059,1
2023-07-20,1059,1
2023-07-22,1059,3
2023-07-26,1059,1
2023-07-27,1059,1
2023-07-28,1059,1
2023-07-29,1059,1
2023-08-01,1059,1
2023-08-02,1059,1
2023-08-03,1059,1
2023-08-04,1059,1
2023-08-06,1059,1
2023-08-07,1059,2
2023-08-08,1059,1
2023-08-14,1059,1
2023-08-15,1059,1
2023-08-16,1059,1
2023-08-17,1059,3
2023-08-20,1059,2
2023-08-21,1059,2
2023-08-24,1059,2
2023-08-28,1059,2
2023-08-29,1059,2
2023-08-30,1059,2
2023-09-01,1059,1
2023-09-02,1059,1
2023-09-04,1059,1
2023-09-05,1059,1
2023-09-10,1059,3
2023-09-13,1059,1
2023-09-14,1059,1
2022-04-22,1060,1
2022-04-26,1060,1
2022-04-28,1060,2
2022-04-30,1060,2
2022-05-01,1060,2
2022-05-03,1060,1
2022-05-06,1060,1
2022-05-10,1060,1
2022-05-11,1060,1
2022-05-14,1060,1
2022-05-20,1060,1
2022-05-22,1060,1
2022-05-27,1060,1
2022-05-28,1060,3
2022-05-29,1060,1
2022-06-14,1060,4
2022-06-15,1060,1
2022-06-22,1060,1
2022-06-24,1060,1
2022-06-25,1060,1
2022-06-27,1060,1
2022-08-04,1060,1
2023-01-03,1060,1
2023-01-05,1060,6
2023-01-06,1060,3
2022-03-16,1061,1
2022-03-20,1061,1
2022-03-22,1061,1
2022-03-24,1061,2
2022-03-25,1061,1
2022-03-28,1061,1
2022-04-03,1061,1
2022-04-20,1061,2
2022-04-22,1061,2
2022-05-04,1061,1
2022-05-05,1061,1
2022-05-07,1061,3
2022-05-08,1061,1
2022-05-09,1061,1
2022-05-11,1061,1
2022-05-13,1061,1
2022-05-15,1061,2
2022-05-19,1061,1
2022-05-21,1061,2
2022-05-23,1061,2
2022-05-31,1061,1
2022-06-05,1061,2
2022-06-06,1061,1
2022-06-09,1061,1
2022-06-15,1061,2
2022-06-18,1061,1
2022-06-19,1061,1
2022-06-21,1061,1
2022-06-22,1061,2
2022-06-28,1061,1
2022-03-08,1062,1
2022-03-09,1062,1
2022-03-13,1062,1
2022-03-27,1062,1
2022-03-28,1062,1
2022-04-03,1062,1
2022-04-05,1062,1
2022-04-07,1062,1
2022-04-18,1062,1
2022-03-14,1063,1
2022-03-26,1063,1
2022-03-06,1069,1
2022-03-08,1069,3
2022-03-11,1069,1
2022-03-13,1069,4
2022-03-15,1069,1
2022-03-16,1069,1
2022-03-17,1069,1
2022-03-19,1069,2
2022-03-20,1069,2
2022-03-22,1069,1
2022-03-28,1069,1
2022-03-29,1069,2
2022-04-06,1069,2
2022-04-08,1069,1
2022-04-10,1069,2
2022-04-11,1069,1
2022-04-12,1069,1
2022-04-19,1069,1
2022-04-26,1069,1
2022-05-11,1069,2
2022-05-16,1069,1
2022-05-21,1069,1
2022-05-31,1069,1
2022-07-01,1069,1
2022-07-04,1069,1
2022-07-10,1069,1
2022-07-13,1069,1
2022-07-16,1069,1
2022-07-18,1069,1
2022-07-29,1069,1
2022-08-11,1069,1
2022-08-17,1069,1
2022-08-24,1069,3
2023-03-01,1069,1
2023-03-16,1069,1
2023-03-18,1069,2
2023-03-30,1069,1
2022-03-03,1072,1
2022-03-12,1072,1
2022-03-13,1072,1
2022-03-21,1072,2
2022-03-23,1072,1
2022-03-26,1072,1
2022-04-03,1072,1
2022-04-10,1072,2
2022-04-11,1072,1
2022-04-14,1072,1
2022-04-19,1072,1
2022-04-24,1072,1
2022-05-13,1072,1
2022-05-16,1072,1
2022-05-19,1072,1
2022-05-27,1072,1
2022-06-11,1072,1
2022-06-12,1072,2
2022-06-13,1072,1
2022-06-14,1072,1
2022-06-15,1072,1
2022-06-16,1072,1
2022-06-17,1072,1
2022-06-19,1072,1
2022-06-26,1072,4
2022-07-02,1072,1
2022-07-03,1072,6
2022-07-05,1072,4
2022-07-06,1072,1
2022-07-09,1072,3
2022-07-10,1072,4
2022-07-12,1072,1
2022-07-15,1072,1
2022-07-17,1072,2
2022-07-19,1072,1
2022-07-20,1072,2
2022-07-21,1072,2
2022-07-22,1072,1
2022-07-29,1072,1
2022-08-01,1072,1
2022-08-02,1072,1
2022-08-03,1072,2
2022-08-15,1072,1
2022-08-18,1072,1
2022-08-30,1072,1
2023-01-01,1072,1
2023-01-03,1072,2
2023-01-04,1072,1
2023-01-05,1072,1
2023-01-06,1072,1
2023-01-15,1072,1
2023-01-16,1072,1
2023-01-22,1072,1
2023-08-02,1072,1
2023-08-05,1072,1
2023-08-07,1072,2
2023-08-08,1072,2
2023-08-11,1072,2
2023-08-12,1072,1
2023-08-13,1072,3
2023-08-14,1072,1
2023-08-15,1072,1
2023-08-16,1072,2
2023-08-18,1072,3
2023-08-22,1072,1
2023-08-24,1072,1
2023-08-27,1072,2
2023-08-30,1072,1
2023-08-31,1072,1
2023-09-01,1072,3
2023-09-05,1072,1
2023-09-07,1072,1
2023-09-11,1072,1
2023-09-12,1072,1
2023-09-13,1072,2
2023-09-14,1072,2
2023-09-16,1072,2
2023-09-17,1072,1
2023-09-18,1072,1
2023-09-19,1072,1
2023-09-22,1072,1
2023-09-26,1072,1
2023-09-27,1072,2
2023-09-30,1072,2
2023-10-01,1072,1
2023-10-02,1072,1
2023-10-04,1072,2
2023-10-05,1072,1
2023-10-06,1072,1
2023-10-07,1072,1
2023-10-11,1072,2
2023-10-15,1072,2
2023-10-16,1072,1
2023-10-17,1072,1
2023-10-18,1072,2
2023-10-22,1072,1
2023-10-23,1072,3
2023-10-24,1072,3
2023-10-25,1072,3
2023-10-26,1072,3
2023-10-27,1072,2
2023-10-29,1072,1
2023-10-30,1072,2
2023-11-01,1072,1
2023-11-02,1072,1
2023-11-05,1072,2
2023-11-06,1072,2
2023-11-08,1072,1
2023-11-15,1072,1
2023-11-17,1072,1
2023-11-21,1072,4
2023-11-22,1072,1
2023-11-24,1072,2
2023-11-26,1072,1
2023-11-27,1072,2
2023-11-30,1072,1
2023-12-03,1072,2
2023-12-04,1072,1
2023-12-05,1072,3
2023-12-06,1072,1
2023-12-07,1072,4
2023-12-08,1072,1
2023-12-10,1072,2
2023-12-11,1072,1
2023-12-12,1072,1
2023-12-14,1072,1
2023-12-24,1072,1
2023-12-26,1072,1
2023-12-27,1072,2
2023-12-28,1072,1
2023-12-29,1072,2
2022-03-25,1089,1
2022-03-27,1089,1
2022-03-28,1089,1
2022-03-29,1089,4
2022-03-30,1089,2
2022-03-31,1089,2
2022-04-02,1089,2
2022-04-03,1089,1
2022-04-04,1089,5
2022-04-05,1089,3
2022-04-08,1089,2
2022-04-09,1089,1
2022-04-10,1089,3
2022-04-11,1089,1
2022-04-12,1089,3
2022-04-16,1089,1
2022-04-17,1089,1
2022-04-23,1089,1
2022-04-25,1089,2
2022-04-26,1089,4
2022-04-27,1089,1
2022-04-29,1089,1
2022-05-01,1089,1
2022-05-02,1089,1
2022-05-03,1089,2
2022-05-06,1089,2
2022-05-07,1089,3
2022-05-08,1089,3
2022-05-09,1089,2
2022-05-10,1089,2
2022-05-11,1089,1
2022-05-12,1089,1
2022-05-14,1089,2
2022-05-15,1089,2
2022-05-16,1089,2
2022-05-17,1089,1
2022-05-18,1089,1
2022-05-21,1089,3
2022-05-22,1089,1
2022-05-23,1089,1
2022-05-24,1089,3
2022-05-27,1089,1
2022-05-28,1089,1
2022-05-29,1089,3
2022-05-30,1089,5
2022-05-31,1089,1
2022-06-01,1089,3
2022-06-02,1089,1
2022-06-03,1089,1
2022-06-06,1089,2
2022-06-07,1089,3
2022-06-08,1089,2
2022-06-12,1089,1
2022-06-13,1089,4
2022-06-15,1089,1
2022-06-16,1089,2
2022-06-17,1089,2
2022-06-18,1089,1
2022-06-19,1089,2
2022-06-20,1089,1
2022-06-21,1089,2
2022-06-22,1089,2
2022-06-24,1089,1
2022-06-25,1089,1
2022-06-26,1089,2
2022-06-27,1089,7
2022-06-28,1089,1
2022-06-30,1089,1
2022-07-01,1089,1
2022-07-02,1089,1
2022-07-03,1089,1
2022-07-04,1089,1
2022-07-05,1089,3
2022-07-06,1089,2
2022-07-07,1089,1
2022-07-08,1089,1
2022-07-10,1089,2
2022-07-12,1089,1
2022-07-13,1089,1
2022-07-16,1089,2
2022-07-17,1089,2
2022-07-18,1089,2
2022-07-19,1089,8
2022-07-20,1089,1
2022-07-23,1089,5
2022-07-24,1089,1
2022-07-25,1089,4
2022-07-27,1089,4
2022-07-28,1089,3
2022-07-29,1089,2
2022-08-01,1089,2
2022-08-05,1089,1
2022-08-08,1089,1
2022-08-09,1089,2
2022-08-11,1089,3
2022-08-13,1089,1
2022-08-14,1089,1
2022-08-15,1089,1
2022-08-16,1089,2
2022-08-17,1089,2
2022-08-19,1089,1
2022-08-20,1089,1
2022-08-21,1089,1
2022-08-23,1089,3
2022-08-24,1089,3
2022-08-25,1089,1
2022-08-26,1089,1
2022-08-29,1089,7
2022-08-30,1089,2
2022-09-03,1089,1
2022-09-06,1089,4
2022-09-07,1089,1
2022-09-10,1089,1
2022-09-11,1089,5
2022-09-12,1089,1
2022-09-13,1089,1
2022-09-14,1089,1
2022-09-15,1089,1
2022-09-18,1089,2
2022-09-19,1089,2
2022-09-20,1089,3
2022-09-27,1089,2
2022-09-28,1089,1
2022-09-29,1089,1
2022-10-02,1089,1
2022-10-03,1089,2
2022-10-04,1089,1
2022-10-06,1089,2
2022-10-08,1089,2
2022-10-10,1089,1
2022-10-11,1089,1
2022-10-12,1089,1
2022-10-13,1089,1
2022-10-15,1089,3
2022-10-17,1089,6
2022-10-18,1089,3
2022-10-19,1089,2
2022-10-20,1089,1
2022-10-21,1089,1
2022-10-23,1089,2
2022-10-24,1089,4
2022-10-25,1089,5
2022-10-28,1089,1
2022-11-01,1089,2
2022-11-02,1089,1
2022-11-03,1089,1
2022-11-04,1089,2
2022-11-06,1089,1
2022-11-07,1089,1
2022-11-08,1089,4
2022-11-09,1089,1
2022-11-10,1089,1
2022-11-12,1089,2
2022-11-14,1089,1
2022-11-15,1089,6
2022-11-20,1089,3
2022-11-21,1089,1
2022-11-29,1089,1
2022-11-30,1089,1
2022-12-01,1089,3
2022-12-02,1089,1
2022-12-04,1089,2
2022-12-05,1089,4
2022-12-06,1089,1
2022-12-18,1089,4
2022-12-19,1089,3
2022-12-20,1089,7
2022-12-22,1089,3
2022-12-26,1089,1
2022-12-27,1089,5
2022-12-31,1089,1
2023-01-03,1089,4
2023-01-04,1089,1
2023-01-05,1089,1
2023-01-09,1089,2
2023-01-10,1089,3
2023-01-11,1089,2
2023-01-14,1089,1
2023-01-15,1089,1
2023-01-16,1089,2
2023-01-17,1089,9
2023-01-19,1089,1
2023-01-20,1089,1
2023-01-25,1089,1
2023-01-26,1089,1
2023-01-31,1089,2
2023-02-02,1089,2
2023-02-03,1089,1
2023-02-04,1089,4
2023-02-05,1089,5
2023-02-06,1089,2
2023-02-07,1089,6
2023-02-08,1089,1
2023-02-09,1089,5
2023-02-10,1089,1
2023-02-13,1089,1
2023-02-14,1089,3
2023-02-15,1089,1
2023-02-18,1089,2
2023-02-19,1089,5
2023-02-20,1089,1
2023-02-21,1089,4
2023-02-22,1089,1
2023-02-23,1089,1
2023-02-24,1089,1
2023-02-27,1089,1
2023-02-28,1089,2
2023-03-07,1089,1
2023-03-11,1089,2
2023-03-12,1089,6
2023-03-14,1089,7
2023-03-15,1089,1
2023-03-16,1089,1
2023-03-17,1089,1
2023-03-18,1089,1
2023-03-19,1089,5
2023-03-20,1089,2
2023-03-21,1089,6
2023-03-22,1089,2
2023-03-26,1089,1
2023-03-29,1089,2
2023-03-30,1089,1
2023-03-31,1089,1
2023-04-01,1089,3
2023-04-02,1089,4
2023-04-03,1089,4
2023-04-04,1089,2
2023-04-11,1089,1
2023-04-12,1089,2
2023-04-15,1089,1
2023-04-16,1089,5
2023-04-17,1089,1
2023-04-18,1089,7
2023-04-19,1089,4
2023-04-23,1089,1
2023-04-24,1089,4
2023-04-25,1089,1
2023-04-26,1089,3
2023-04-27,1089,2
2023-04-30,1089,2
2023-05-01,1089,1
2023-05-02,1089,1
2023-05-03,1089,1
2023-05-04,1089,1
2023-05-06,1089,3
2023-05-07,1089,3
2023-05-08,1089,2
2023-05-09,1089,5
2023-05-11,1089,1
2023-05-12,1089,1
2023-05-13,1089,3
2023-05-14,1089,5
2023-05-15,1089,4
2023-05-16,1089,3
2023-05-17,1089,1
2023-05-18,1089,1
2023-05-19,1089,1
2023-05-21,1089,2
2023-05-27,1089,2
2023-05-29,1089,2
2023-05-30,1089,12
2023-05-31,1089,3
2023-06-01,1089,2
2023-06-04,1089,7
2023-06-05,1089,1
2023-06-06,1089,3
2023-06-08,1089,1
2023-06-11,1089,2
2023-06-13,1089,2
2023-06-14,1089,1
2023-06-17,1089,1
2023-06-19,1089,1
2023-06-20,1089,3
2023-06-21,1089,2
2023-06-23,1089,1
2023-06-25,1089,5
2023-06-26,1089,1
2023-06-27,1089,2
2023-06-28,1089,1
2023-07-01,1089,1
2023-07-02,1089,7
2023-07-03,1089,6
2023-07-04,1089,4
2023-07-06,1089,3
2023-07-07,1089,1
2023-07-08,1089,2
2023-07-10,1089,1
2023-07-12,1089,3
2023-07-13,1089,2
2023-07-16,1089,4
2023-07-17,1089,1
2023-07-18,1089,1
2023-07-19,1089,1
2023-07-20,1089,1
2023-07-21,1089,1
2023-07-23,1089,1
2023-07-25,1089,2
2023-07-26,1089,1
2023-07-28,1089,1
2023-07-29,1089,1
2023-07-30,1089,2
2023-08-02,1089,1
2023-08-05,1089,1
2023-08-06,1089,1
2023-08-07,1089,7
2023-08-08,1089,1
2023-08-09,1089,1
2023-08-11,1089,1
2023-08-15,1089,2
2023-08-19,1089,1
2023-08-23,1089,1
2023-08-26,1089,2
2023-08-29,1089,3
2023-08-30,1089,1
2023-09-02,1089,2
2023-09-03,1089,1
2023-09-05,1089,1
2023-09-08,1089,1
2023-09-11,1089,2
2023-09-13,1089,1
2023-09-14,1089,1
2023-09-15,1089,1
2023-09-16,1089,1
2023-09-17,1089,2
2023-09-18,1089,2
2023-09-19,1089,3
2023-09-20,1089,3
2023-09-21,1089,1
2023-09-22,1089,3
2023-09-23,1089,1
2023-09-24,1089,1
2023-09-25,1089,1
2023-09-26,1089,2
2023-09-28,1089,1
2023-10-06,1089,2
2023-10-07,1089,3
2023-10-08,1089,3
2023-10-10,1089,2
2023-10-12,1089,2
2023-10-14,1089,1
2023-10-15,1089,6
2023-10-16,1089,3
2023-10-17,1089,6
2023-10-18,1089,2
2023-10-20,1089,2
2023-10-22,1089,1
2023-10-23,1089,1
2023-10-24,1089,5
2023-10-25,1089,3
2023-10-26,1089,4
2023-10-27,1089,2
2023-10-29,1089,2
2023-10-30,1089,6
2023-10-31,1089,6
2023-11-01,1089,1
2023-11-02,1089,1
2023-11-05,1089,2
2023-11-09,1089,9
2023-11-11,1089,1
2023-11-12,1089,1
2023-11-13,1089,6
2023-11-14,1089,3
2023-11-15,1089,2
2023-11-17,1089,2
2023-11-18,1089,1
2023-11-19,1089,5
2023-11-20,1089,1
2023-11-21,1089,3
2023-11-22,1089,5
2023-11-23,1089,7
2023-11-24,1089,6
2023-11-25,1089,1
2023-11-30,1089,1
2023-12-01,1089,1
2023-12-03,1089,6
2023-12-04,1089,2
2023-12-05,1089,1
2023-12-06,1089,1
2023-12-07,1089,7
2023-12-08,1089,1
2023-12-09,1089,6
2023-12-10,1089,1
2023-12-11,1089,1
2023-12-12,1089,4
2023-12-15,1089,1
2023-12-16,1089,2
2023-12-17,1089,1
2023-12-18,1089,7
2023-12-19,1089,1
2023-12-24,1089,2
2023-12-25,1089,6
2023-12-26,1089,6
2023-12-27,1089,1
2023-12-29,1089,4
2023-12-30,1089,3
2023-12-31,1089,1
2022-04-27,1096,2
2022-05-04,1096,1
2022-05-27,1096,1
2022-05-29,1096,1
2022-06-01,1096,1
2022-06-02,1096,1
2022-06-13,1096,1
2022-06-22,1096,1
2022-10-06,1096,1
2023-01-03,1096,1
2023-01-29,1096,1
2023-02-05,1096,1
2023-02-07,1096,1
2022-04-12,1097,1
2022-04-25,1097,1
2022-05-06,1097,1
2022-06-06,1097,1
2022-06-08,1097,1
2022-06-20,1097,1
2022-06-22,1097,1
2022-07-02,1097,1
2022-07-06,1097,1
2022-07-13,1097,1
2022-07-22,1097,2
2022-07-25,1097,1
2022-07-27,1097,1
2022-07-28,1097,2
2022-09-08,1097,1
2022-09-09,1097,2
2022-09-29,1097,1
2022-10-25,1097,1
2023-02-12,1097,1
2023-02-14,1097,1
2023-02-19,1097,1
2023-03-01,1097,1
2023-03-05,1097,2
2023-03-06,1097,1
2023-03-14,1097,1
2023-03-16,1097,1
2023-03-19,1097,3
2023-03-21,1097,1
2023-03-26,1097,1
2022-04-09,1099,1
2022-04-12,1099,1
2022-04-16,1099,1
2022-04-21,1099,1
2022-05-15,1099,1
2022-04-06,1103,1
2022-04-09,1103,2
2022-04-10,1103,1
2022-04-11,1103,1
2022-04-13,1103,1
2022-04-16,1103,1
2022-04-21,1103,1
2022-04-23,1103,1
2022-04-24,1103,1
2022-04-27,1103,2
2022-04-28,1103,1
2022-04-30,1103,3
2022-05-03,1103,1
2022-05-05,1103,1
2022-05-06,1103,1
2022-05-10,1103,1
2022-05-14,1103,1
2022-05-15,1103,1
2022-05-16,1103,4
2022-05-18,1103,2
2022-05-19,1103,2
2022-05-20,1103,2
2022-05-21,1103,2
2022-05-22,1103,2
2022-05-23,1103,1
2022-05-25,1103,1
2022-05-26,1103,1
2022-05-28,1103,3
2022-06-01,1103,1
2022-06-04,1103,1
2022-06-07,1103,1
2022-06-08,1103,2
2022-06-10,1103,1
2022-06-12,1103,1
2022-06-14,1103,1
2022-06-15,1103,1
2022-06-16,1103,2
2022-06-17,1103,2
2022-06-18,1103,2
2022-06-19,1103,3
2022-06-22,1103,1
2022-06-25,1103,1
2022-06-26,1103,2
2022-06-27,1103,1
2022-06-30,1103,1
2022-07-02,1103,3
2022-07-05,1103,1
2022-07-06,1103,1
2022-07-07,1103,1
2022-07-09,1103,1
2022-07-11,1103,1
2022-07-13,1103,1
2022-07-14,1103,1
2022-07-15,1103,1
2022-07-16,1103,1
2022-07-19,1103,1
2022-07-20,1103,1
2022-07-21,1103,1
2022-07-23,1103,1
2022-07-24,1103,3
2022-07-25,1103,1
2023-11-10,1103,1
2023-11-12,1103,2
2023-11-17,1103,1
2023-11-18,1103,1
2023-11-20,1103,1
2023-11-24,1103,1
2023-11-25,1103,1
2023-11-26,1103,1
2023-11-29,1103,1
2023-12-01,1103,1
2023-12-03,1103,1
2023-12-06,1103,1
2023-12-09,1103,1
2023-12-15,1103,1
2023-12-18,1103,1
2023-12-24,1103,1
2022-04-03,1104,1
2022-05-08,1104,1
2022-06-29,1104,1
2022-07-25,1104,2
2022-07-31,1104,1
2022-08-16,1104,1
2022-08-18,1104,2
2022-09-18,1104,1
2022-09-21,1104,1
2022-09-27,1104,1
2022-10-02,1104,1
2022-10-23,1104,1
2022-11-05,1104,1
2022-11-20,1104,1
2022-11-21,1104,3
2022-12-05,1104,2
2022-12-11,1104,2
2022-12-12,1104,1
2023-01-09,1104,1
2023-01-22,1104,1
2023-02-12,1104,1
2023-02-17,1104,1
2023-02-20,1104,2
2023-03-22,1104,1
2023-03-28,1104,1
2023-04-03,1104,2
2023-04-30,1104,1
2023-05-08,1104,3
2023-05-17,1104,1
2023-05-21,1104,1
2023-05-22,1104,1
2023-06-18,1104,1
2023-07-10,1104,2
2023-07-27,1104,1
2023-07-28,1104,1
2023-08-14,1104,4
2023-08-15,1104,1
2023-09-04,1104,1
2023-09-11,1104,1
2023-09-18,1104,3
2023-10-08,1104,1
2023-10-23,1104,1
2023-11-27,1104,1
2023-12-19,1104,1
2022-04-27,1107,1
2022-05-04,1107,1
2022-05-05,1107,1
2022-05-09,1107,1
2022-05-23,1107,1
2022-05-25,1107,1
2022-05-29,1107,1
2022-05-30,1107,1
2022-06-15,1107,1
2022-06-26,1107,1
2022-06-27,1107,1
2022-06-28,1107,3
2022-06-29,1107,1
2022-10-02,1107,1
2022-11-03,1107,1
2022-11-12,1107,1
2022-11-29,1107,1
2022-12-02,1107,1
2022-12-05,1107,1
2022-12-07,1107,1
2022-12-11,1107,1
2022-12-12,1107,1
2022-12-18,1107,1
2022-12-26,1107,1
2022-12-28,1107,1
2023-01-08,1107,1
2023-01-11,1107,1
2023-01-17,1107,1
2023-01-24,1107,1
2023-01-25,1107,2
2023-09-01,1107,1
2023-09-02,1107,1
2023-09-03,1107,3
2023-09-07,1107,1
2023-09-09,1107,1
2023-09-10,1107,1
2023-09-11,1107,1
2023-09-13,1107,1
2023-09-14,1107,2
2023-09-17,1107,1
2023-09-18,1107,2
2023-09-19,1107,1
2023-09-20,1107,1
2023-09-22,1107,1
2023-09-24,1107,1
2023-09-25,1107,1
2023-09-26,1107,1
2023-09-28,1107,1
2023-09-29,1107,1
2023-09-30,1107,1
2023-10-02,1107,2
2023-10-03,1107,2
2023-10-04,1107,1
2023-10-06,1107,1
2023-10-10,1107,3
2023-10-11,1107,2
2023-10-12,1107,3
2023-10-17,1107,2
2023-10-18,1107,1
2023-10-20,1107,1
2023-10-22,1107,3
2023-10-23,1107,1
2023-10-25,1107,1
2023-10-26,1107,1
2023-10-27,1107,1
2023-10-29,1107,2
2023-10-30,1107,2
2023-11-01,1107,1
2023-11-04,1107,2
2023-11-06,1107,1
2023-11-07,1107,1
2023-11-08,1107,1
2023-11-11,1107,4
2023-11-13,1107,2
2023-11-14,1107,1
2023-11-18,1107,2
2023-11-20,1107,1
2023-11-21,1107,1
2023-11-22,1107,1
2023-11-23,1107,1
2023-11-25,1107,1
2023-12-01,1107,1
2023-12-03,1107,1
2023-12-05,1107,1
2023-12-06,1107,3
2023-12-07,1107,2
2023-12-08,1107,2
2023-12-10,1107,2
2023-12-12,1107,2
2023-12-13,1107,1
2023-12-19,1107,2
2023-12-23,1107,2
2023-12-26,1107,1
2023-12-27,1107,3
2023-12-28,1107,1
2023-12-29,1107,1
2022-05-29,1108,1
2022-05-30,1108,2
2022-05-31,1108,2
2022-06-01,1108,2
2022-06-02,1108,1
2022-06-03,1108,1
2022-06-05,1108,4
2022-06-06,1108,1
2022-06-07,1108,4
2022-06-08,1108,1
2022-06-11,1108,2
2022-06-12,1108,4
2022-06-13,1108,1
2022-06-14,1108,1
2022-06-19,1108,1
2022-06-21,1108,1
2022-06-23,1108,2
2022-06-24,1108,1
2022-06-25,1108,1
2022-06-26,1108,1
2022-07-03,1108,3
2022-07-04,1108,1
2022-07-05,1108,1
2022-07-07,1108,1
2022-07-10,1108,1
2022-07-11,1108,1
2022-07-12,1108,2
2022-07-17,1108,5
2022-07-19,1108,2
2022-07-21,1108,1
2022-07-23,1108,2
2022-07-24,1108,1
2022-07-25,1108,1
2022-07-27,1108,1
2022-07-28,1108,1
2022-09-06,1108,1
2022-09-18,1108,1
2022-09-21,1108,2
2022-09-23,1108,1
2022-09-24,1108,1
2022-09-29,1108,1
2022-10-01,1108,2
2022-10-03,1108,1
2022-10-21,1108,1
2022-10-25,1108,1
2022-11-26,1108,1
2022-12-12,1108,2
2022-04-16,1111,1
2022-04-23,1111,1
2022-04-05,1113,1
2022-04-10,1113,1
2022-04-11,1113,1
2022-04-13,1113,1
2022-04-17,1113,1
2022-04-18,1113,1
2022-04-22,1113,1
2022-04-28,1113,1
2023-09-03,1113,1
2023-09-04,1113,1
2023-09-07,1113,1
2023-09-09,1113,1
2023-09-13,1113,2
2023-09-14,1113,2
2023-09-16,1113,1
2023-09-17,1113,1
2023-09-18,1113,3
2023-09-20,1113,2
2023-09-24,1113,1
2023-09-25,1113,1
2023-09-26,1113,2
2023-09-27,1113,1
2023-09-28,1113,2
2023-09-29,1113,1
2023-10-03,1113,3
2023-10-05,1113,2
2023-10-06,1113,1
2023-10-07,1113,1
2023-10-15,1113,1
2023-10-19,1113,2
2023-10-20,1113,1
2023-10-24,1113,3
2023-10-26,1113,1
2023-10-27,1113,2
2023-10-31,1113,1
2023-11-02,1113,1
2023-11-05,1113,1
2023-11-06,1113,1
2023-11-08,1113,1
2023-11-09,1113,1
2023-11-12,1113,1
2023-11-13,1113,2
2023-11-14,1113,1
2023-11-17,1113,1
2023-11-20,1113,2
2023-11-22,1113,1
2023-11-24,1113,1
2023-11-26,1113,1
2023-11-27,1113,1
2023-11-29,1113,1
2023-11-30,1113,4
2023-12-01,1113,2
2023-12-02,1113,1
2023-12-03,1113,1
2023-12-04,1113,2
2023-12-05,1113,1
2023-12-07,1113,1
2023-12-11,1113,1
2023-12-12,1113,2
2023-12-17,1113,3
2023-12-18,1113,1
2023-12-19,1113,1
2023-12-20,1113,1
2023-12-21,1113,2
2023-12-23,1113,2
2023-12-24,1113,1
2023-12-25,1113,1
2023-12-26,1113,1
2023-12-27,1113,1
2023-12-28,1113,1
2023-12-30,1113,2
2023-12-31,1113,1
2022-03-22,1115,1
2022-04-10,1115,1
2022-04-20,1115,1
2022-04-23,1115,2
2022-04-24,1115,2
2022-04-25,1115,1
2022-04-26,1115,1
2022-05-27,1116,1
2022-05-29,1116,1
2022-05-30,1116,1
2022-06-02,1116,1
2022-06-10,1116,1
2022-06-11,1116,1
2022-06-16,1116,1
2022-06-20,1116,1
2022-06-29,1116,1
2022-09-11,1116,1
2022-09-13,1116,1
2022-09-17,1116,1
2022-09-19,1116,1
2022-10-06,1116,2
2022-10-13,1116,1
2022-10-15,1116,1
2022-10-16,1116,2
2022-11-13,1116,1
2022-12-30,1116,1
2023-01-05,1116,1
2023-01-07,1116,1
2023-01-15,1116,1
2023-01-20,1116,1
2023-01-23,1116,1
2023-01-24,1116,1
2023-01-26,1116,1
2022-04-07,1117,1
2022-04-16,1117,1
2022-04-20,1117,1
2022-04-24,1117,3
2022-04-26,1117,1
2022-06-01,1117,1
2022-06-05,1117,1
2022-06-07,1117,1
2022-06-10,1117,2
2022-06-11,1117,1
2022-06-19,1117,1
2022-06-24,1117,1
2022-06-25,1117,1
2022-06-26,1117,2
2022-06-27,1117,1
2022-06-28,1117,1
2022-06-29,1117,1
2022-04-20,1119,1
2022-04-21,1119,1
2022-05-06,1119,1
2022-05-25,1119,1
2022-05-28,1119,1
2022-06-13,1119,2
2022-06-15,1119,1
